feature,coef
readmitted_<30 diag_1_category_Neoplasms,0.00028209076580382
number_diagnoses payer_code_DM,-0.0002819677066031515
num_medications payer_code_CM,-0.0002819043916749226
diag_2_599 readmitted_<30,0.0002816364012619011
admission_type_id_3 chlorpropamide_No,-0.0002811335115851913
repaglinide_No diag_2_category_Diabetes,-0.000280825457699816
repaglinide_No diag_3_category_Other,-0.00028014811990268135
admission_source_id_7 insulin_No,-0.00027955824356021985
number_inpatient diabetesMed_No,0.0002795343293583903
admission_source_id_7 pioglitazone_No,-0.0002793116290860221
number_diagnoses diag_2_276,0.00027865062448394337
medical_specialty_Cardiology readmitted_NO,-0.00027837465938735794
num_procedures payer_code_BC,-0.00027834237661660964
num_procedures discharge_disposition_id_22,0.00027817143571607305
num_medications diag_3_276,-0.000277723670843985
num_lab_procedures diag_3_V45,-0.00027703989022875316
num_lab_procedures diag_2_424,0.000276916076831247
diag_2_403 readmitted_<30,0.00027630501309167923
glimepiride_No change_Ch,-0.0002761526857070952
admission_type_id_3 glimepiride_No,-0.00027614525350956045
number_diagnoses medical_specialty_ObstetricsandGynecology,-0.00027605297264520325
admission_source_id_1 metformin_No,-0.00027567826610496896
num_medications diag_2_599,0.0002747232555176805
num_medications diag_3_530,-0.0002747229290007665
num_lab_procedures diag_1_507,0.0002745831072790929
admission_type_id_3 rosiglitazone_No,-0.0002743995959879966
discharge_disposition_id_22 glyburide_No,0.0002743285604134853
num_lab_procedures discharge_disposition_id_15,0.00027397807475469904
admission_type_id_3 glipizide_No,-0.0002734502092178379
insulin_No diag_1_category_Other,-0.0002734418245679922
gender_Female diag_1_category_Other,-0.0002732426651004844
number_diagnoses diag_2_category_Injury,-0.0002728077492366242
number_diagnoses diag_2_285,-0.000272154245679278
number_emergency admission_type_id_3,0.00027161886951083324
num_lab_procedures diag_2_202,0.00027100755037441046
number_diagnoses discharge_disposition_id_4,-0.0002703641775423272
admission_type_id_3 glyburide_No,-0.00026976019464591074
num_lab_procedures diag_2_414,-0.0002694792295860126
glyburide_No diag_2_category_Circulatory,-0.00026940084061946313
medical_specialty_InternalMedicine change_No,-0.0002691032389713431
insulin_No diag_2_category_Circulatory,-0.00026890759770868027
diag_3_401 glyburide-metformin_No,-0.00026862407841683376
race_Caucasian discharge_disposition_id_22,0.00026771486819725265
examide_No diag_2_category_Diabetes,-0.0002676743458769714
glimepiride-pioglitazone_No diag_2_category_Diabetes,-0.0002676743458769714
diag_2_category_Diabetes,-0.0002676743458769714
metformin-rosiglitazone_No diag_2_category_Diabetes,-0.0002676743458769714
acetohexamide_No diag_2_category_Diabetes,-0.0002676743458769714
troglitazone_No diag_2_category_Diabetes,-0.0002676743458769714
citoglipton_No diag_2_category_Diabetes,-0.0002676743458769714
tolbutamide_No diag_2_category_Diabetes,-0.0002676240529064909
tolazamide_No diag_2_category_Diabetes,-0.00026755479958501634
glimepiride_Steady readmitted_NO,-0.00026753511367567787
metformin-pioglitazone_No diag_2_category_Diabetes,-0.0002674898864001389
nateglinide_No diag_2_category_Diabetes,-0.000267372327360944
num_medications diag_3_280,0.00026725525819788114
readmitted_NO diag_3_category_Genitourinary,-0.0002672091680080336
diag_1_434 readmitted_<30,0.0002671850162491257
diag_3_401 glipizide-metformin_No,-0.00026718426346462865
admission_source_id_7 diag_3_250,-0.0002670623074462524
miglitol_No diag_2_category_Diabetes,-0.0002667210279701666
metformin_No diabetesMed_Yes,-0.00026644009138167784
glipizide-metformin_No diag_2_category_Diabetes,-0.00026636802423323424
diag_2_428 readmitted_>30,-0.0002653261210989569
num_lab_procedures diag_2_440,0.000265226246963443
chlorpropamide_No diag_2_category_Diabetes,-0.0002651808805414017
diag_3_401 nateglinide_No,-0.00026485716666539136
time_in_hospital diag_2_category_Diabetes,-0.0002648561756365859
glyburide-metformin_No diag_2_category_Diabetes,-0.0002646572168876936
admission_type_id_1 glimepiride_No,-0.00026449192862212185
num_medications diag_1_738,0.00026430941428978114
gender_Male metformin_Steady,-0.000264124000031803
time_in_hospital insulin_Steady,-0.0002633899358239433
rosiglitazone_No insulin_Steady,-0.0002627237153915766
metformin_Steady change_Ch,-0.0002624635166902984
num_lab_procedures medical_specialty_Radiologist,-0.0002624144080206171
gender_Male medical_specialty_InternalMedicine,-0.0002623855663444982
glipizide_No insulin_Steady,-0.0002623749918611909
num_lab_procedures diag_2_786,-0.00026226810395927865
num_lab_procedures diag_3_707,0.0002619398315548125
race_AfricanAmerican acarbose_No,-0.0002618549289387568
admission_type_id_1 rosiglitazone_No,-0.0002617780838108333
num_medications diag_1_8,-0.0002615791061423076
diag_1_715 readmitted_<30,0.0002610644185039073
num_medications diag_1_403,0.0002610594208856916
time_in_hospital admission_source_id_1,-0.0002610319311840697
number_outpatient number_emergency,0.00026059126510443803
race_AfricanAmerican nateglinide_No,-0.00026050059199784
time_in_hospital medical_specialty_Family/GeneralPractice,0.0002601996070418509
acarbose_No diag_3_category_Other,-0.0002601917991067377
num_medications diag_1_648,-0.0002601158466140207
gender_Female medical_specialty_InternalMedicine,-0.0002599428144218738
payer_code_UN readmitted_<30,0.00025983857088566754
diag_3_401,-0.00025968462110867945
diag_3_401 diag_3_category_Circulatory,-0.00025968462110867945
diag_3_401 troglitazone_No,-0.00025968462110867945
diag_3_401 examide_No,-0.00025968462110867945
diag_3_401 metformin-pioglitazone_No,-0.00025968462110867945
diag_3_401 citoglipton_No,-0.00025968462110867945
diag_3_401 acetohexamide_No,-0.00025968462110867945
diag_3_401 glimepiride-pioglitazone_No,-0.00025968462110867945
diag_3_401 metformin-rosiglitazone_No,-0.00025966474926245286
diag_3_401 miglitol_No,-0.00025963215846587306
diag_3_401 tolbutamide_No,-0.00025954887898517584
gender_Male metformin_No,-0.00025942816780293395
num_medications diag_3_719,0.0002593906342605146
time_in_hospital diag_3_785,0.0002591329371615093
race_AfricanAmerican glipizide-metformin_No,-0.000259052881518911
race_AfricanAmerican metformin-rosiglitazone_No,-0.000259052881518911
race_AfricanAmerican glimepiride-pioglitazone_No,-0.000259052881518911
race_AfricanAmerican troglitazone_No,-0.000259052881518911
race_AfricanAmerican metformin-pioglitazone_No,-0.000259052881518911
race_AfricanAmerican acetohexamide_No,-0.000259052881518911
race_AfricanAmerican,-0.000259052881518911
race_AfricanAmerican examide_No,-0.000259052881518911
race_AfricanAmerican citoglipton_No,-0.000259052881518911
race_AfricanAmerican tolbutamide_No,-0.0002590313700996563
admission_source_id_1 metformin_Steady,-0.0002589284822458668
diag_3_401 chlorpropamide_No,-0.0002588666291323511
num_medications medical_specialty_Oncology,0.00025880313314513223
race_AfricanAmerican chlorpropamide_No,-0.0002585219713559647
admission_type_id_2 admission_source_id_1,-0.000258312576297929
number_diagnoses diag_3_285,0.0002582394315500702
acarbose_No diag_2_category_Diabetes,-0.0002582208781188093
race_AfricanAmerican miglitol_No,-0.00025821991405460584
admission_type_id_3 nateglinide_No,-0.000258219630694103
number_diagnoses discharge_disposition_id_3,-0.00025815859283055405
diag_3_401 tolazamide_No,-0.00025813257542788736
admission_type_id_1 medical_specialty_InternalMedicine,-0.0002572997034226836
race_AfricanAmerican tolazamide_No,-0.00025724999372424593
num_lab_procedures diag_1_250.13,0.00025720859432955484
gender_Male diag_3_category_Diabetes,-0.00025686534991395404
discharge_disposition_id_22 pioglitazone_No,0.0002567638394802554
num_lab_procedures diag_1_443,0.000256607328133261
pioglitazone_No diag_2_category_Diabetes,-0.0002565643739586528
number_diagnoses diag_2_342,0.0002563192329370919
discharge_disposition_id_1 diag_3_category_Circulatory,-0.00025628604740506625
diag_3_401 glyburide_No,-0.0002556751454035085
num_lab_procedures diag_3_250.4,0.000255457310534893
discharge_disposition_id_22 glipizide_No,0.00025483974622944616
diag_3_401 acarbose_No,-0.00025479535508783364
time_in_hospital age_[10-20),-0.00025458222411601605
race_Caucasian diag_2_250,-0.0002545136819684693
num_lab_procedures diag_2_category_Other,-0.0002541821885048793
pioglitazone_No insulin_Steady,-0.00025409895956906805
rosiglitazone_No diag_2_category_Circulatory,-0.00025393002602456486
glyburide_No insulin_Steady,-0.00025364037702609444
num_lab_procedures diag_2_707,0.0002534840663631995
num_lab_procedures diag_2_category_Unknown,-0.0002534827479355132
glipizide_No diag_2_category_Circulatory,-0.00025347160011822287
number_diagnoses diag_2_250.02,0.0002533459214315852
medical_specialty_InternalMedicine change_Ch,-0.00025331993491139624
age_[90-100) readmitted_<30,0.00025226457477492523
number_diagnoses medical_specialty_Urology,-0.00025134499704106383
diag_3_401 repaglinide_No,-0.0002506223856057219
race_AfricanAmerican glyburide-metformin_No,-0.0002502032490378064
num_lab_procedures diag_1_724,-0.0002501366650705883
rosiglitazone_No diag_2_category_Other,-0.0002499420844116409
num_medications diag_3_413,-0.000249922393397835
race_AfricanAmerican pioglitazone_No,-0.00024986974541191335
citoglipton_No diag_3_category_Other,-0.0002497752408360318
glimepiride-pioglitazone_No diag_3_category_Other,-0.0002497752408360318
troglitazone_No diag_3_category_Other,-0.0002497752408360318
examide_No diag_3_category_Other,-0.0002497752408360318
acetohexamide_No diag_3_category_Other,-0.0002497752408360318
diag_3_category_Other,-0.0002497752408360318
metformin-rosiglitazone_No diag_3_category_Other,-0.00024974191426206443
glipizide-metformin_No diag_3_category_Other,-0.00024963701352250135
metformin-pioglitazone_No diag_3_category_Other,-0.00024959078135871644
diabetesMed_Yes diag_2_category_Circulatory,-0.00024942802535634685
tolbutamide_No diag_3_category_Other,-0.00024935382683626656
tolazamide_No diag_3_category_Other,-0.0002491869027899337
num_medications diag_2_535,-0.0002489892427541261
num_lab_procedures diag_3_250.7,0.0002489543602096294
glyburide_No diag_3_category_Other,-0.00024865149676463205
diag_2_250 insulin_No,-0.00024858442010756537
chlorpropamide_No diag_3_category_Other,-0.0002482631003190727
number_diagnoses discharge_disposition_id_2,0.00024767049246491343
insulin_No diag_3_category_Other,-0.00024732947672680085
diag_2_427 readmitted_NO,-0.00024700778479641485
pioglitazone_No diag_2_category_Other,-0.0002469709060870598
miglitol_No diag_3_category_Other,-0.0002468003366913809
glimepiride_No diag_3_category_Other,-0.00024623942568676436
num_lab_procedures medical_specialty_Hematology,0.000246154156378619
num_lab_procedures diag_3_784,0.00024564499330414406
admission_type_id_3 diag_3_250,-0.0002453619776687338
glipizide_No diag_3_category_Other,-0.0002449650495229056
rosiglitazone_No diag_2_category_Diabetes,-0.0002444846998695815
num_medications number_outpatient,0.00024444021537246944
num_lab_procedures diag_3_category_Genitourinary,-0.00024436031215543166
diag_2_401 chlorpropamide_No,-0.00024423550094382265
num_lab_procedures diag_1_250,-0.00024421387593486475
race_AfricanAmerican repaglinide_No,-0.00024390194081013442
payer_code_MD readmitted_NO,-0.00024383325690962603
diag_2_401 citoglipton_No,-0.00024373412771363652
diag_2_401 metformin-rosiglitazone_No,-0.00024373412771363652
diag_2_401 metformin-pioglitazone_No,-0.00024373412771363652
diag_2_401 glipizide-metformin_No,-0.00024373412771363652
diag_2_401 glimepiride-pioglitazone_No,-0.00024373412771363652
diag_2_401,-0.00024373412771363652
diag_2_401 acetohexamide_No,-0.00024373412771363652
diag_2_401 examide_No,-0.00024373412771363652
diag_2_401 troglitazone_No,-0.00024373412771363652
diag_2_401 diag_2_category_Circulatory,-0.00024373412771363652
diag_2_401 tolazamide_No,-0.00024373412771363652
diag_2_401 miglitol_No,-0.00024373412771363652
diag_2_401 tolbutamide_No,-0.00024363259703768971
num_lab_procedures diag_1_571,0.00024354549218541855
number_emergency medical_specialty_InternalMedicine,0.00024342588271121358
admission_source_id_4 readmitted_<30,0.00024236541076949635
admission_type_id_6 readmitted_<30,0.0002423463587984055
glyburide_No diag_2_category_Other,-0.00024207792984204255
diag_2_707 readmitted_<30,0.0002419160091734139
gender_Male payer_code_MC,-0.00024189750271557948
diag_2_401 nateglinide_No,-0.00024147158470407955
num_medications diag_1_493,0.00024146341501981778
diag_2_401 acarbose_No,-0.00024143931909806338
num_lab_procedures diag_2_493,-0.00024133205751866266
glyburide-metformin_No diag_3_category_Other,-0.00024067926799678136
gender_Male admission_type_id_1,-0.0002404345645449766
admission_source_id_7 metformin_No,-0.00024009614333784544
num_lab_procedures diag_1_590,-0.00023990440472519133
number_diagnoses diag_1_707,0.0002392428161415811
num_medications medical_specialty_Psychiatry,0.00023884526968834374
num_lab_procedures admission_source_id_5,-0.00023872971762926376
number_emergency glimepiride_No,0.00023865196031455494
race_AfricanAmerican glimepiride_No,-0.00023863047462809685
num_lab_procedures admission_type_id_6,-0.00023831578796559892
num_medications diag_3_506,0.00023824856781136361
admission_type_id_1 pioglitazone_No,-0.0002379262318856755
num_lab_procedures medical_specialty_PhysicalMedicineandRehabilitation,0.00023764160245155007
glimepiride_No diag_2_category_Circulatory,-0.00023753505428738544
num_medications discharge_disposition_id_13,-0.0002374754188088233
time_in_hospital diag_1_486,-0.00023741566390180074
number_emergency glyburide_No,0.00023734595213234145
num_medications diag_1_250.03,-0.00023685133936119504
number_diagnoses diag_1_V58,0.00023666945112251302
num_lab_procedures medical_specialty_Surgery-General,-0.00023626485793705836
change_No diag_1_category_Other,-0.00023591622387398686
num_lab_procedures diag_1_250.12,-0.00023587123612715084
diag_2_401 repaglinide_No,-0.0002352860770288631
glimepiride_Steady readmitted_>30,-0.00023485136240873546
num_medications diag_2_425,-0.00023482769930382246
admission_type_id_3 metformin_Steady,-0.00023460990591155447
number_diagnoses metformin_Up,-0.00023446045797263258
num_lab_procedures discharge_disposition_id_14,-0.0002344282054909891
readmitted_>30 diag_3_category_Genitourinary,-0.00023427790760679912
num_medications diag_1_443,0.00023426358608013995
glyburide_No diag_2_category_Diabetes,-0.00023405729267224698
discharge_disposition_id_1 diag_2_401,-0.00023382297818373376
payer_code_SP acarbose_No,-0.0002337120880248437
diag_2_401 glyburide-metformin_No,-0.00023282064078528435
discharge_disposition_id_1 payer_code_SP,-0.00023273281173439065
payer_code_MC metformin_No,-0.00023228131743532242
num_lab_procedures diag_1_197,0.00023215735550380495
race_AfricanAmerican rosiglitazone_No,-0.00023180586903362197
age_[50-60) diabetesMed_Yes,-0.00023166535961026996
num_procedures age_[40-50),-0.00023160073589563422
num_medications diag_3_731,-0.0002315172681762006
metformin_No diag_3_category_Diabetes,-0.00023137357426731593
num_lab_procedures diag_3_453,0.0002310986553032428
num_medications diag_1_444,0.000231003473901798
nateglinide_No diag_3_category_Other,-0.00023058544235302896
time_in_hospital diag_3_585,0.0002301444805708846
